customerID,tenure,MonthlyCharges,Contract,TechSupport,OnlineSecurity,Churn_Probability,Risk_Level,Recommended_Action
0064-YIJGF,27,75.75,Month-to-month,No,No,0.1,Low Risk,🔒 Offer OnlineSecurity add-on
2386-OWURY,58,95.3,Month-to-month,Yes,No,0.22,Low Risk,🔒 Offer OnlineSecurity add-on
0310-VQXAM,9,19.85,Month-to-month,No internet service,No internet service,0.12,Low Risk,✅ Monitor
3453-RTHJQ,6,69.1,Month-to-month,No,No,0.19,Low Risk,🔒 Offer OnlineSecurity add-on
6278-FEPBZ,9,20.25,Month-to-month,No internet service,No internet service,0.09,Low Risk,✅ Monitor
4280-DLSHD,8,54.75,Month-to-month,No,No,0.06,Low Risk,🔒 Offer OnlineSecurity add-on
1508-DFXCU,12,81.45,Month-to-month,No,No,0.2,Low Risk,🎯 Assign dedicated support agent
7868-BGSZA,43,80.2,One year,No,Yes,0.08,Low Risk,🎯 Assign dedicated support agent
2800-QQUSO,42,100.3,Month-to-month,Yes,No,0.67,High Risk,🔒 Offer OnlineSecurity add-on
7973-DZRKH,66,90.95,Two year,Yes,Yes,0.02,Low Risk,✅ Monitor
7698-YFGEZ,1,20.0,Month-to-month,No internet service,No internet service,0.5922496303083049,Medium Risk,📧 Send re-engagement email
9773-PEQBZ,10,79.85,Month-to-month,No,No,0.24,Low Risk,🔒 Offer OnlineSecurity add-on
0650-BWOZN,18,73.55,Month-to-month,No,No,0.11,Low Risk,🔒 Offer OnlineSecurity add-on
7785-RDVIG,3,19.3,Month-to-month,No internet service,No internet service,0.02,Low Risk,📧 Send re-engagement email
9602-WCXPI,50,20.15,One year,No internet service,No internet service,0.0,,✅ Monitor
2903-YYTBW,1,44.55,Month-to-month,No,No,0.21,Low Risk,📧 Send re-engagement email
3620-MWJNE,2,54.45,Month-to-month,Yes,Yes,0.12,Low Risk,📧 Send re-engagement email
8573-JGCZW,17,19.65,One year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
6837-HAEVO,69,105.0,Two year,No,No,0.06,Low Risk,🎯 Assign dedicated support agent
6701-YVNQG,72,88.7,Two year,Yes,Yes,0.0,,✅ Monitor
4304-XUMGI,50,75.15,Two year,No,Yes,0.03,Low Risk,✅ Monitor
9504-YAZWB,53,20.25,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
8819-ZBYNA,58,109.1,Two year,Yes,Yes,0.22,Low Risk,✅ Monitor
6174-NRBTZ,46,30.75,One year,No,Yes,0.02,Low Risk,✅ Monitor
9481-IEBZY,72,112.9,Month-to-month,Yes,Yes,0.07,Low Risk,💰 Offer annual plan discount
6137-NICCO,6,94.05,Month-to-month,No,No,0.75,High Risk,🎯 Assign dedicated support agent
9065-ZCPQX,72,78.85,Two year,Yes,Yes,0.0,,✅ Monitor
6402-EJMWF,4,55.3,Month-to-month,No,No,0.37,Medium Risk,🔒 Offer OnlineSecurity add-on
3620-EHIMZ,52,19.35,Two year,No internet service,No internet service,0.0,,✅ Monitor
3213-VVOLG,0,25.35,Two year,No internet service,No internet service,0.0,,✅ Monitor
6870-ECSHE,2,20.45,One year,No internet service,No internet service,0.0,,✅ Monitor
8747-UDCOI,65,19.35,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
4626-OZDTJ,51,78.65,One year,Yes,No,0.02,Low Risk,🔒 Offer OnlineSecurity add-on
9169-BSVIN,12,74.75,Month-to-month,No,No,0.18,Low Risk,🔒 Offer OnlineSecurity add-on
8194-PEEBY,24,19.9,One year,No internet service,No internet service,0.0,,✅ Monitor
6872-HXFNF,64,58.35,One year,Yes,No,0.0,,🔒 Offer OnlineSecurity add-on
7714-YXSMB,26,100.5,Month-to-month,No,No,0.23,Low Risk,🎯 Assign dedicated support agent
8387-UGUSU,15,20.05,Month-to-month,No internet service,No internet service,0.0,,💰 Offer annual plan discount
1080-BWSYE,64,25.65,Two year,No internet service,No internet service,0.0,,✅ Monitor
1194-HVAIF,27,95.0,Month-to-month,No,No,0.15,Low Risk,🎯 Assign dedicated support agent
1767-TGTKO,8,45.45,Month-to-month,No,No,0.16,Low Risk,🔒 Offer OnlineSecurity add-on
8439-LTUGF,10,20.0,Month-to-month,No internet service,No internet service,0.01,Low Risk,✅ Monitor
8805-JNRAZ,2,49.2,Month-to-month,No,No,0.19,Low Risk,📧 Send re-engagement email
6418-HNFED,51,83.25,Two year,Yes,Yes,0.0,,✅ Monitor
0206-OYVOC,46,19.25,Two year,No internet service,No internet service,0.0,,✅ Monitor
7291-CDTMJ,1,19.65,Month-to-month,No internet service,No internet service,0.1,Low Risk,📧 Send re-engagement email
7128-GGCNO,46,72.8,Month-to-month,No,No,0.11,Low Risk,🔒 Offer OnlineSecurity add-on
0237-YFUTL,50,109.65,Month-to-month,Yes,Yes,0.09,Low Risk,💰 Offer annual plan discount
7691-KGKGP,53,65.0,Month-to-month,Yes,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
6710-HSJRD,61,114.1,Month-to-month,Yes,No,0.26,Low Risk,🔒 Offer OnlineSecurity add-on
3675-EQOZA,5,20.65,Month-to-month,No internet service,No internet service,0.09,Low Risk,✅ Monitor
0840-DCNZE,47,86.95,One year,Yes,Yes,0.03,Low Risk,✅ Monitor
1732-FEKLD,54,94.75,One year,No,No,0.1,Low Risk,🎯 Assign dedicated support agent
9862-KJTYK,19,25.35,Month-to-month,No,No,0.08,Low Risk,🔒 Offer OnlineSecurity add-on
0479-HMSWA,26,105.45,Two year,Yes,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
5854-KSRBJ,70,25.4,Two year,No internet service,No internet service,0.0,,✅ Monitor
0365-BZUWY,17,102.55,Month-to-month,No,No,0.22,Low Risk,🎯 Assign dedicated support agent
5701-SVCWR,1,24.0,Month-to-month,No internet service,No internet service,0.09581674312175703,Low Risk,📧 Send re-engagement email
3129-AAQOU,19,25.6,Two year,No internet service,No internet service,0.0,,✅ Monitor
4922-CVPDX,26,73.5,Two year,No,No,0.01,Low Risk,🔒 Offer OnlineSecurity add-on
1357-BIJKI,50,98.25,One year,No,No,0.23,Low Risk,🎯 Assign dedicated support agent
1099-BTKWT,68,54.4,One year,No,Yes,0.02,Low Risk,✅ Monitor
2018-PZKMU,9,103.1,Month-to-month,Yes,No,0.23,Low Risk,🔒 Offer OnlineSecurity add-on
7340-KEFQE,51,34.2,Two year,Yes,Yes,0.0,,✅ Monitor
4570-QHXHL,9,43.75,Month-to-month,No,No,0.59,Medium Risk,🔒 Offer OnlineSecurity add-on
7392-YYPYJ,22,100.65,Month-to-month,No,No,0.23,Low Risk,🎯 Assign dedicated support agent
2223-GDSHL,71,116.05,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
9470-RTWDV,26,82.0,One year,Yes,No,0.07,Low Risk,🔒 Offer OnlineSecurity add-on
2176-OSJUV,71,65.15,Two year,Yes,Yes,0.0,,✅ Monitor
9348-YVOMK,4,44.8,Month-to-month,No,No,0.17,Low Risk,🔒 Offer OnlineSecurity add-on
8104-OSKWT,12,79.8,Month-to-month,No,Yes,0.24,Low Risk,✅ Monitor
4521-YEEHE,18,88.85,Month-to-month,Yes,No,0.22,Low Risk,🔒 Offer OnlineSecurity add-on
4090-KPJIP,3,74.95,Month-to-month,No,No,0.95,High Risk,📧 Send re-engagement email
3786-WOVKF,72,106.85,One year,No,Yes,0.05,Low Risk,🎯 Assign dedicated support agent
2592-HODOV,13,19.3,One year,No internet service,No internet service,0.0,,✅ Monitor
7995-ZHHNZ,42,56.1,One year,No,Yes,0.01,Low Risk,✅ Monitor
3824-RHKVR,17,19.7,Month-to-month,No internet service,No internet service,0.08,Low Risk,💰 Offer annual plan discount
5816-SCGFC,7,51.3,Month-to-month,No,No,0.1,Low Risk,🔒 Offer OnlineSecurity add-on
5989-AXPUC,68,118.6,Two year,Yes,Yes,0.08,Low Risk,✅ Monitor
4979-HPRFL,56,24.15,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
8590-OHDIW,38,20.3,One year,No internet service,No internet service,0.0,,✅ Monitor
8015-IHCGW,72,115.5,Two year,Yes,Yes,0.0,,✅ Monitor
2332-TODQS,48,25.05,One year,No internet service,No internet service,0.03,Low Risk,✅ Monitor
9278-VZKCD,52,109.1,Month-to-month,No,Yes,0.2,Low Risk,🎯 Assign dedicated support agent
8008-OTEZX,35,19.65,One year,No internet service,No internet service,0.0,,✅ Monitor
2773-OVBPK,67,111.3,Two year,Yes,No,0.17,Low Risk,🔒 Offer OnlineSecurity add-on
5999-LCXAO,1,29.9,Month-to-month,No,Yes,0.21,Low Risk,📧 Send re-engagement email
5206-XZZQI,53,80.6,Month-to-month,Yes,No,0.08,Low Risk,🔒 Offer OnlineSecurity add-on
4803-LBYPN,34,20.8,Month-to-month,No internet service,No internet service,0.01,Low Risk,💰 Offer annual plan discount
2139-FQHLM,19,89.95,Month-to-month,Yes,No,0.33,Medium Risk,🔒 Offer OnlineSecurity add-on
8261-GWDBQ,60,116.05,Two year,Yes,Yes,0.04,Low Risk,✅ Monitor
1093-YSWCA,11,19.55,Two year,No internet service,No internet service,0.0,,✅ Monitor
3882-IYOIJ,60,115.25,Two year,Yes,Yes,0.0,,✅ Monitor
8749-TZYEC,72,24.8,Two year,No internet service,No internet service,0.0,,✅ Monitor
1755-FZQEC,39,19.9,One year,No internet service,No internet service,0.0,,✅ Monitor
3115-JPJDD,59,81.25,One year,No,Yes,0.0,,🎯 Assign dedicated support agent
5600-KTXFM,2,69.95,Month-to-month,No,No,0.18,Low Risk,📧 Send re-engagement email
6339-TBELP,71,86.4,Two year,Yes,No,0.02,Low Risk,🔒 Offer OnlineSecurity add-on
7964-YESJC,24,66.3,Month-to-month,No,Yes,0.1,Low Risk,💰 Offer annual plan discount
6173-GOLSU,67,94.65,Month-to-month,No,No,0.58,Medium Risk,🎯 Assign dedicated support agent
9938-ZREHM,37,72.1,One year,Yes,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
7950-XWOVN,11,34.7,Month-to-month,No,No,0.07,Low Risk,🔒 Offer OnlineSecurity add-on
4647-MUZON,18,95.95,Month-to-month,No,No,0.53,Medium Risk,🎯 Assign dedicated support agent
9702-AIUJO,50,44.8,One year,No,No,0.07,Low Risk,🔒 Offer OnlineSecurity add-on
8849-PRIQJ,67,109.4,One year,Yes,Yes,0.01,Low Risk,✅ Monitor
8851-RAGOV,25,71.05,Month-to-month,Yes,Yes,0.01,Low Risk,💰 Offer annual plan discount
5396-IZEPB,9,19.7,Month-to-month,No internet service,No internet service,0.01,Low Risk,✅ Monitor
1729-VLAZJ,10,40.25,One year,Yes,Yes,0.01,Low Risk,✅ Monitor
8285-ABVLB,70,19.85,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
0701-TJSEF,9,68.25,Month-to-month,Yes,Yes,0.11,Low Risk,✅ Monitor
5712-VBOXD,4,20.15,Month-to-month,No internet service,No internet service,0.04,Low Risk,✅ Monitor
6629-LADHQ,2,50.95,Month-to-month,No,Yes,0.1,Low Risk,📧 Send re-engagement email
1559-DTODC,19,25.15,Month-to-month,No,No,0.18,Low Risk,🔒 Offer OnlineSecurity add-on
4797-MIWUM,7,20.25,Month-to-month,No internet service,No internet service,0.03,Low Risk,✅ Monitor
8720-RQSBJ,1,44.0,Month-to-month,No,No,0.12,Low Risk,📧 Send re-engagement email
4537-CIBHB,9,20.25,One year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
4324-AHJKS,5,55.8,Month-to-month,No,Yes,0.07,Low Risk,✅ Monitor
4355-CVPVS,56,88.9,One year,No,No,0.09,Low Risk,🎯 Assign dedicated support agent
4495-LHSSK,18,57.65,Month-to-month,No,Yes,0.04,Low Risk,💰 Offer annual plan discount
5915-ANOEI,70,79.15,Two year,Yes,Yes,0.0,,✅ Monitor
9861-PDSZP,72,108.05,Two year,Yes,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
7225-CBZPL,17,94.8,Month-to-month,No,No,0.13,Low Risk,🎯 Assign dedicated support agent
6704-UTUKK,29,45.9,Month-to-month,No,No,0.21,Low Risk,🔒 Offer OnlineSecurity add-on
2019-HDCZY,63,102.6,Two year,No,No,0.13,Low Risk,🎯 Assign dedicated support agent
8788-DOXSU,59,61.35,One year,No,No,0.06,Low Risk,🔒 Offer OnlineSecurity add-on
7404-JLKQG,3,57.55,Month-to-month,No,No,0.46,Medium Risk,📧 Send re-engagement email
7421-ZLUPA,8,29.25,Month-to-month,No,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
3274-NSDWE,68,19.6,Two year,No internet service,No internet service,0.0,,✅ Monitor
2632-IVXVF,68,111.75,Two year,Yes,Yes,0.04,Low Risk,✅ Monitor
3692-JHONH,52,106.5,One year,No,No,0.18,Low Risk,🎯 Assign dedicated support agent
8915-NNTRC,72,107.7,Two year,Yes,Yes,0.02,Low Risk,✅ Monitor
5914-GXMDA,32,19.3,One year,No internet service,No internet service,0.0,,✅ Monitor
7463-IFMQU,72,20.05,Two year,No internet service,No internet service,0.0,,✅ Monitor
2920-RNCEZ,1,69.95,Month-to-month,No,No,0.31,Medium Risk,📧 Send re-engagement email
2541-YGPKE,42,63.7,One year,Yes,Yes,0.15,Low Risk,✅ Monitor
5382-TEMLV,45,50.9,Month-to-month,No,Yes,0.04,Low Risk,💰 Offer annual plan discount
3441-CGZJH,43,60.4,One year,Yes,Yes,0.0,,✅ Monitor
9592-ERDKV,37,79.25,One year,No,Yes,0.04,Low Risk,✅ Monitor
4778-IZARL,63,110.1,Two year,Yes,Yes,0.05,Low Risk,✅ Monitor
0432-CAJZV,3,90.7,Month-to-month,No,No,0.54,Medium Risk,📧 Send re-engagement email
7008-LZVOZ,66,25.3,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
1200-TUZHR,8,85.2,Month-to-month,No,No,0.26,Low Risk,🎯 Assign dedicated support agent
9365-CSLBQ,71,24.35,Two year,No internet service,No internet service,0.0,,✅ Monitor
5884-FBCTL,72,25.1,Two year,No internet service,No internet service,0.0,,✅ Monitor
7130-CTCUS,16,54.55,Month-to-month,No,Yes,0.15,Low Risk,💰 Offer annual plan discount
6242-FEGFD,66,96.6,Two year,Yes,Yes,0.03,Low Risk,✅ Monitor
6194-HBGQN,51,81.15,One year,Yes,Yes,0.05,Low Risk,✅ Monitor
7634-WSWDB,8,38.5,Month-to-month,No,Yes,0.11,Low Risk,✅ Monitor
6986-IXNDM,14,92.9,Month-to-month,No,No,0.13,Low Risk,🎯 Assign dedicated support agent
2987-BJXIK,70,84.7,Two year,No,Yes,0.01,Low Risk,🎯 Assign dedicated support agent
9769-TSBZE,70,66.0,Two year,Yes,Yes,0.02,Low Risk,✅ Monitor
1395-WSWXR,24,20.75,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
6023-GSSXW,69,61.45,Two year,No,No,0.0,,🔒 Offer OnlineSecurity add-on
6752-APNJL,42,54.5,Month-to-month,No,Yes,0.04,Low Risk,💰 Offer annual plan discount
0420-HLGXF,39,99.75,Month-to-month,No,No,0.22,Low Risk,🎯 Assign dedicated support agent
7446-KQISO,45,109.75,Two year,Yes,No,0.15,Low Risk,🔒 Offer OnlineSecurity add-on
9823-EALYC,72,80.85,Two year,Yes,Yes,0.0,,✅ Monitor
0582-AVCLN,38,20.3,Two year,No internet service,No internet service,0.0,,✅ Monitor
5803-NQJZO,72,67.8,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
2607-DHDAK,72,19.8,Two year,No internet service,No internet service,0.0,,✅ Monitor
1073-XXCZD,55,25.7,Two year,No internet service,No internet service,0.01,Low Risk,✅ Monitor
0743-HRVFF,51,56.15,One year,Yes,No,0.12,Low Risk,🔒 Offer OnlineSecurity add-on
4006-HKYHO,63,86.7,Two year,Yes,Yes,0.0,,✅ Monitor
3727-JEZTU,1,20.4,Month-to-month,No internet service,No internet service,0.03630466249714364,Low Risk,📧 Send re-engagement email
8143-ETQTI,23,19.65,Two year,No internet service,No internet service,0.0,,✅ Monitor
9667-TKTVZ,2,54.35,Month-to-month,Yes,No,0.25,Low Risk,📧 Send re-engagement email
3657-COGMW,52,108.1,Month-to-month,No,Yes,0.03,Low Risk,🎯 Assign dedicated support agent
8570-KLJYJ,36,54.45,One year,No,Yes,0.01,Low Risk,✅ Monitor
7754-IXRMC,1,45.35,Month-to-month,No,No,0.04,Low Risk,📧 Send re-engagement email
9473-CBZOP,28,59.0,One year,No,Yes,0.03,Low Risk,✅ Monitor
2969-WGHQO,7,69.45,One year,No,Yes,0.21,Low Risk,✅ Monitor
4334-HOWRP,72,64.95,Two year,Yes,Yes,0.0,,✅ Monitor
5863-OOKCL,10,18.85,Month-to-month,No internet service,No internet service,0.0,,✅ Monitor
1686-STUHN,42,19.8,One year,No internet service,No internet service,0.0,,✅ Monitor
1329-VHWNP,7,25.05,Month-to-month,No,No,0.05,Low Risk,🔒 Offer OnlineSecurity add-on
0266-GMEAO,72,114.3,Two year,Yes,Yes,0.0,,✅ Monitor
5574-NXZIU,63,109.2,Two year,Yes,Yes,0.17,Low Risk,✅ Monitor
0019-GFNTW,56,45.05,Two year,Yes,Yes,0.01,Low Risk,✅ Monitor
4256-ZWTZI,5,51.0,Month-to-month,Yes,No,0.35,Medium Risk,🔒 Offer OnlineSecurity add-on
8309-PPCED,72,110.45,Two year,Yes,No,0.0,,🔒 Offer OnlineSecurity add-on
4098-NAUKP,68,84.65,Month-to-month,No,No,0.1,Low Risk,🎯 Assign dedicated support agent
5196-WPYOW,67,60.05,One year,Yes,Yes,0.0,,✅ Monitor
4608-LCIMN,8,44.65,Month-to-month,No,No,0.06,Low Risk,🔒 Offer OnlineSecurity add-on
1485-YDHMM,52,93.25,Month-to-month,Yes,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
4054-CUMIA,18,20.25,Month-to-month,No internet service,No internet service,0.05,Low Risk,💰 Offer annual plan discount
0603-TPMIB,59,25.45,Two year,No internet service,No internet service,0.0,,✅ Monitor
2525-GVKQU,60,20.6,Two year,No internet service,No internet service,0.08,Low Risk,✅ Monitor
8161-QYMTT,7,94.1,Month-to-month,No,No,0.95,High Risk,🎯 Assign dedicated support agent
9581-GVBXT,59,34.8,One year,No,Yes,0.02,Low Risk,✅ Monitor
5862-BRIXZ,46,60.75,Two year,Yes,Yes,0.0,,✅ Monitor
5404-GGUKR,5,51.35,Month-to-month,No,No,0.12,Low Risk,🔒 Offer OnlineSecurity add-on
3308-JSGML,59,64.05,Two year,Yes,Yes,0.0,,✅ Monitor
2126-GSEGL,70,84.8,Two year,Yes,No,0.0,,🔒 Offer OnlineSecurity add-on
0440-QEXBZ,44,50.15,Month-to-month,No,No,0.11,Low Risk,🔒 Offer OnlineSecurity add-on
2434-EEVDB,64,94.6,Two year,No,Yes,0.0,,🎯 Assign dedicated support agent
6762-QVYJO,58,59.75,Two year,Yes,Yes,0.0,,✅ Monitor
6199-IWKGC,46,100.25,One year,Yes,No,0.06,Low Risk,🔒 Offer OnlineSecurity add-on
2675-DHUTR,58,98.9,Month-to-month,No,No,0.22,Low Risk,🎯 Assign dedicated support agent
8152-VETUR,72,97.7,Two year,No,No,0.01,Low Risk,🎯 Assign dedicated support agent
7446-YPODE,11,60.25,Month-to-month,No,Yes,0.07,Low Risk,✅ Monitor
9522-BNTHX,34,56.25,Month-to-month,No,No,0.18,Low Risk,🔒 Offer OnlineSecurity add-on
4676-WLUHT,54,46.2,Two year,No,Yes,0.02,Low Risk,✅ Monitor
7980-MHFLQ,72,24.9,Two year,No internet service,No internet service,0.0,,✅ Monitor
0757-WCUUZ,54,63.35,Two year,No,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
1629-DQQVB,14,50.1,Month-to-month,No,Yes,0.22,Low Risk,💰 Offer annual plan discount
0374-AACSZ,1,50.15,Month-to-month,No,Yes,0.02,Low Risk,📧 Send re-engagement email
4872-VXRIL,56,64.65,One year,Yes,Yes,0.0,,✅ Monitor
9140-CZQZZ,68,79.6,Two year,Yes,Yes,0.0,,✅ Monitor
3423-HHXAO,14,19.5,One year,No internet service,No internet service,0.07,Low Risk,✅ Monitor
9938-TKDGL,68,99.55,Two year,Yes,Yes,0.02,Low Risk,✅ Monitor
0531-ZZJWQ,55,74.0,Month-to-month,No,No,0.46,Medium Risk,🔒 Offer OnlineSecurity add-on
6537-QLGEX,16,38.9,Month-to-month,No,Yes,0.28,Low Risk,💰 Offer annual plan discount
2688-BHGOG,9,79.55,Month-to-month,No,No,0.3,Low Risk,🔒 Offer OnlineSecurity add-on
3160-TYXLT,53,46.3,Month-to-month,No,Yes,0.1,Low Risk,💰 Offer annual plan discount
1325-USMEC,70,99.35,Two year,No,Yes,0.0,,🎯 Assign dedicated support agent
0916-QOFDP,14,95.8,Month-to-month,No,No,0.33,Medium Risk,🎯 Assign dedicated support agent
5606-AMZBO,10,78.15,Month-to-month,No,Yes,0.6,Medium Risk,✅ Monitor
6199-IPCAO,29,26.1,Two year,No internet service,No internet service,0.03,Low Risk,✅ Monitor
5640-CAXOA,30,40.35,One year,Yes,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
2235-EZAIK,72,79.2,Two year,Yes,Yes,0.0,,✅ Monitor
3847-BAERP,10,20.9,Month-to-month,No internet service,No internet service,0.008925388154111558,Low Risk,✅ Monitor
1453-RZFON,1,49.9,Month-to-month,No,Yes,0.13,Low Risk,📧 Send re-engagement email
8263-OKETD,20,68.9,Month-to-month,Yes,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
0670-KDOMA,1,20.25,Month-to-month,No internet service,No internet service,0.5903113382493057,Medium Risk,📧 Send re-engagement email
2476-YGEFM,29,76.0,Month-to-month,No,No,0.21,Low Risk,🔒 Offer OnlineSecurity add-on
8687-BAFGU,1,74.0,Month-to-month,Yes,No,0.14,Low Risk,📧 Send re-engagement email
0641-EVBOJ,3,82.3,Month-to-month,Yes,Yes,0.15,Low Risk,📧 Send re-engagement email
0829-XXPLX,20,89.4,Month-to-month,No,Yes,0.11,Low Risk,🎯 Assign dedicated support agent
9974-JFBHQ,64,99.15,Month-to-month,Yes,No,0.03,Low Risk,🔒 Offer OnlineSecurity add-on
6624-JDRDS,6,29.45,Month-to-month,No,Yes,0.11,Low Risk,✅ Monitor
0608-JDVEC,50,19.8,Two year,No internet service,No internet service,0.0,,✅ Monitor
9780-FKVVF,6,59.15,Month-to-month,No,Yes,0.09,Low Risk,✅ Monitor
1919-RTPQD,7,44.75,Month-to-month,No,No,0.2,Low Risk,🔒 Offer OnlineSecurity add-on
5214-NLTIT,72,90.8,Two year,No,No,0.03,Low Risk,🎯 Assign dedicated support agent
3345-PBBFH,8,49.55,Month-to-month,No,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
5055-BRMNE,67,106.7,Two year,Yes,Yes,0.02,Low Risk,✅ Monitor
2190-PHBHR,72,94.45,Two year,No,Yes,0.05,Low Risk,🎯 Assign dedicated support agent
2650-GYRYL,33,19.45,One year,No internet service,No internet service,0.0,,✅ Monitor
5208-FVQKB,70,67.95,Two year,Yes,Yes,0.0,,✅ Monitor
7184-LRUUR,22,65.25,One year,No,No,0.04,Low Risk,🔒 Offer OnlineSecurity add-on
6627-CFOSN,59,99.45,Month-to-month,No,Yes,0.11,Low Risk,🎯 Assign dedicated support agent
3982-JGSFD,36,20.35,One year,No internet service,No internet service,0.0,,✅ Monitor
1574-DYCWE,51,19.95,Two year,No internet service,No internet service,0.0,,✅ Monitor
7247-XOZPB,53,77.4,One year,Yes,Yes,0.05,Low Risk,✅ Monitor
2466-FCCPT,20,19.7,One year,No internet service,No internet service,0.06,Low Risk,✅ Monitor
6211-WWLTF,63,99.7,Two year,No,Yes,0.03,Low Risk,🎯 Assign dedicated support agent
4826-TZEVA,40,74.8,Month-to-month,No,No,0.12,Low Risk,🔒 Offer OnlineSecurity add-on
6016-NXBNJ,35,19.15,One year,No internet service,No internet service,0.0,,✅ Monitor
9138-EFSMO,26,78.95,One year,No,No,0.16,Low Risk,🔒 Offer OnlineSecurity add-on
4632-XJMEX,53,62.85,One year,Yes,Yes,0.03,Low Risk,✅ Monitor
8910-LEDAG,34,71.55,Month-to-month,No,No,0.12,Low Risk,🔒 Offer OnlineSecurity add-on
3452-GWUIN,19,94.95,Month-to-month,No,No,0.17,Low Risk,🎯 Assign dedicated support agent
2716-GFZOR,43,86.1,Month-to-month,No,Yes,0.03,Low Risk,🎯 Assign dedicated support agent
3724-UCSHY,6,19.55,Month-to-month,No internet service,No internet service,0.02,Low Risk,✅ Monitor
8626-XHBIE,56,24.8,Two year,No internet service,No internet service,0.0,,✅ Monitor
3192-LNKRK,34,84.05,Month-to-month,No,No,0.16,Low Risk,🎯 Assign dedicated support agent
4439-YRNVD,10,36.25,Month-to-month,Yes,No,0.06,Low Risk,🔒 Offer OnlineSecurity add-on
2208-UGTGR,56,98.6,Month-to-month,No,No,0.15,Low Risk,🎯 Assign dedicated support agent
